"text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"RT @ODIHQ: #TheWeekinData: Missing #opendata from the @WhiteHouse, India's elections &amp; hidden art https://t.co/mJMTbur1LM https://t.co/gl8l…",FALSE,0,NA,2017-02-17 18:21:58,FALSE,NA,"832656351943815168",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","figure8labs",13,TRUE,FALSE,NA,NA
"RT @SunFoundation: Online search for Obama-era @WhiteHouse visitor logs is gone, but the #opendata persists. https://t.co/ArjZ8Bkk6f #OpenG…",FALSE,0,NA,2017-02-17 18:21:30,FALSE,NA,"832656231084937216",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","figure8labs",26,TRUE,FALSE,NA,NA
"RT @informationchef: @Abebab How to sustain #OpenData driven initiatives when many of the areas where we need it most (humanitarian), the s…",FALSE,0,NA,2017-02-17 18:21:06,FALSE,NA,"832656131751161856",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Abebab",1,TRUE,FALSE,NA,NA
"RT @Moedas: @EU_Commission made #opendata the default in #H2020 starting in 2017. The exception is now the rule! I believe we should lead b…",FALSE,0,NA,2017-02-17 18:19:39,FALSE,NA,"832655766683152386",NA,"<a href=""http://www.myplume.com/"" rel=""nofollow"">Plume for Android</a>","egonwillighagen",52,TRUE,FALSE,NA,NA
"RT @SunFoundation: Online search for Obama-era @WhiteHouse visitor logs is gone, but the #opendata persists. https://t.co/ArjZ8Bkk6f #OpenG…",FALSE,0,NA,2017-02-17 18:19:39,FALSE,NA,"832655766121164800",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","MichaelPghPA",26,TRUE,FALSE,NA,NA
"RT @SunFoundation: Online search for Obama-era @WhiteHouse visitor logs is gone, but the #opendata persists. https://t.co/ArjZ8Bkk6f #OpenG…",FALSE,0,NA,2017-02-17 18:19:32,FALSE,NA,"832655739130781696",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BlueSpiderwort",26,TRUE,FALSE,NA,NA
"RT @VertivCo_Fr: '#opendata : Qu'est-ce que c'est ? A quoi ça sert ?' https://t.co/8cMrGndX19 https://t.co/F2nf31vdkC",FALSE,0,NA,2017-02-17 18:19:28,FALSE,NA,"832655718964686849",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Augusto41867256",1,TRUE,FALSE,NA,NA
"RT @adfichter: Best government emerging technologies: 
https://t.co/dby9niorW5 #OpenData #OpenGovernment #eGovernment",FALSE,0,NA,2017-02-17 18:19:22,FALSE,NA,"832655697649168384",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","RenskeAtWork",2,TRUE,FALSE,NA,NA
"RT @SunFoundation: Online search for Obama-era @WhiteHouse visitor logs is gone, but the #opendata persists. https://t.co/ArjZ8Bkk6f #OpenG…",FALSE,0,NA,2017-02-17 18:17:57,FALSE,NA,"832655338243497984",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Mobile Web (M5)</a>","ExposureJb",26,TRUE,FALSE,NA,NA
"RT @ODIHQ: How can #opendata portals become sustainable? We make recs. in new research commissioned by @EU_DataPortal https://t.co/eKVxpUJ0…",FALSE,0,NA,2017-02-17 18:17:43,FALSE,NA,"832655280982810624",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","KevinBaughan",22,TRUE,FALSE,NA,NA
"How might #opendata change under the Trump administration?  https://t.co/2qKzrZJUhF https://t.co/9pORw04k0p",FALSE,0,NA,2017-02-17 18:17:33,FALSE,NA,"832655238167412737",NA,"<a href=""http://recurpost.com"" rel=""nofollow"">Recur Post</a>","AriLamstein",0,FALSE,FALSE,NA,NA
"RT @SunFoundation: Online search for Obama-era @WhiteHouse visitor logs is gone, but the #opendata persists. https://t.co/ArjZ8Bkk6f #OpenG…",FALSE,0,NA,2017-02-17 18:17:26,FALSE,NA,"832655207850876928",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Anonomouse1981",26,TRUE,FALSE,NA,NA
"RT @SunFoundation: Online search for Obama-era @WhiteHouse visitor logs is gone, but the #opendata persists. https://t.co/ArjZ8Bkk6f #OpenG…",FALSE,0,NA,2017-02-17 18:16:52,FALSE,NA,"832655067660578816",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","FriedChickpea",26,TRUE,FALSE,NA,NA
"RT @SunFoundation: Online search for Obama-era @WhiteHouse visitor logs is gone, but the #opendata persists. https://t.co/ArjZ8Bkk6f #OpenG…",FALSE,0,NA,2017-02-17 18:16:25,FALSE,NA,"832654953726435331",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Lilobri",26,TRUE,FALSE,NA,NA
"The Case Against a US #OGP National Action Plan in 2017 https://t.co/jSJb9R77Hp #opengov #opendata",FALSE,1,NA,2017-02-17 18:16:24,FALSE,NA,"832654948475088896",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","davenportsteve",2,FALSE,FALSE,NA,NA
"RT @ODIHQ: How can #opendata portals become sustainable? We make recs. in new research commissioned by @EU_DataPortal https://t.co/eKVxpUJ0…",FALSE,0,NA,2017-02-17 18:16:15,FALSE,NA,"832654910759907330",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","JeniT",22,TRUE,FALSE,NA,NA
"RT @SunFoundation: Online search for Obama-era @WhiteHouse visitor logs is gone, but the #opendata persists. https://t.co/ArjZ8Bkk6f #OpenG…",FALSE,0,NA,2017-02-17 18:16:03,FALSE,NA,"832654861787394048",NA,"<a href=""https://roundteam.co"" rel=""nofollow"">RoundTeam</a>","mvkennelly",26,TRUE,FALSE,NA,NA
"RT @SunFoundation: Online search for Obama-era @WhiteHouse visitor logs is gone, but the #opendata persists. https://t.co/ArjZ8Bkk6f #OpenG…",FALSE,0,NA,2017-02-17 18:15:27,FALSE,NA,"832654712092569600",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","DrMaam2u",26,TRUE,FALSE,NA,NA
"RT @SunFoundation: Online search for Obama-era @WhiteHouse visitor logs is gone, but the #opendata persists. https://t.co/ArjZ8Bkk6f #OpenG…",FALSE,0,NA,2017-02-17 18:15:24,FALSE,NA,"832654697307611136",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","electrikmonk",26,TRUE,FALSE,NA,NA
"RT @SunFoundation: Online search for Obama-era @WhiteHouse visitor logs is gone, but the #opendata persists. https://t.co/ArjZ8Bkk6f #OpenG…",FALSE,0,NA,2017-02-17 18:15:19,FALSE,NA,"832654677216882688",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","derlesu",27,TRUE,FALSE,NA,NA
"RT @innova2: Proud of my city;) #digitaltransformation #opendata @francesca_bria https://t.co/OyBVhMotVz",FALSE,0,NA,2017-02-17 18:15:19,FALSE,NA,"832654676390617091",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BCN_digital",1,TRUE,FALSE,NA,NA
"RT @SunFoundation: Online search for Obama-era @WhiteHouse visitor logs is gone, but the #opendata persists. https://t.co/ArjZ8Bkk6f #OpenG…",FALSE,0,NA,2017-02-17 18:14:49,FALSE,NA,"832654551023026176",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","amyvw17",27,TRUE,FALSE,NA,NA
"RT @SunFoundation: Online search for Obama-era @WhiteHouse visitor logs is gone, but the #opendata persists. https://t.co/ArjZ8Bkk6f #OpenG…",FALSE,0,NA,2017-02-17 18:14:26,FALSE,NA,"832654455640166400",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","NowWeMustFight",27,TRUE,FALSE,NA,NA
"Online search for Obama-era @WhiteHouse visitor logs is gone, but the #opendata persists. https://t.co/ArjZ8Bkk6f… https://t.co/gg9zxOBOm9",FALSE,19,NA,2017-02-17 18:13:55,TRUE,NA,"832654324819910656",NA,"<a href=""http://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>","SunFoundation",27,FALSE,FALSE,NA,NA
"RT @ray_GSI: Ireland amongst the #opendata trendsetters in EU! https://t.co/tP8TAxqDR8",FALSE,0,NA,2017-02-17 18:13:41,FALSE,NA,"832654264040292352",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","trv1976",1,TRUE,FALSE,NA,NA
"RT @juschuetze: Heute hier um Ideen zu #opendata einzubringen - wichtig für @wikidata_de. @BMI_Bund freue mich drauf! :) #OGP https://t.co/…",FALSE,0,NA,2017-02-17 18:13:38,FALSE,NA,"832654254162792448",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","wi00194",1,TRUE,FALSE,NA,NA
"RT @aeyakuze: #UhuruWaKujieleza A study by #France's @HATVP finds that #OpenData  improves public integrity &amp; fight #Corruption https://t.c…",FALSE,0,NA,2017-02-17 18:13:26,FALSE,NA,"832654202027417600",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","MariaSTsehai",3,TRUE,FALSE,NA,NA
"RT @ODIHQ: #TheWeekinData: Missing #opendata from the @WhiteHouse, India's elections &amp; hidden art https://t.co/mJMTbur1LM https://t.co/gl8l…",FALSE,0,NA,2017-02-17 18:12:56,FALSE,NA,"832654076294737924",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","trv1976",13,TRUE,FALSE,NA,NA
"RT @SpringerNature: Find out how #OpenData benefits researchers, research communities and society as a whole #LoveYourData #LYD17 https://t…",FALSE,0,NA,2017-02-17 18:11:44,FALSE,NA,"832653775353606144",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","andycrouse77",61,TRUE,FALSE,NA,NA
"RT @OpenDataWatch: A similar message can be told for #opendata. We need stories of development progress. https://t.co/91UjsbTiT7 via @ElizS…",FALSE,0,NA,2017-02-17 18:11:42,FALSE,NA,"832653767896035329",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","opendatatg",5,TRUE,FALSE,NA,NA
"RT @OpendataCorsica: #Prévision #Météo - #Corse - modèle numérique de prévision #AROME #data #opendata  https://t.co/yyooV6jQI9",FALSE,0,NA,2017-02-17 18:10:06,FALSE,NA,"832653365360238592",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ValerieSerpaggi",1,TRUE,FALSE,NA,NA
"Coneix les eines d'anàlisi de #DADES de les xarxes socials. Últimes places! https://t.co/e9uxUmX8rX #OpenData https://t.co/ZN4YdC4Ypg",FALSE,0,NA,2017-02-17 18:10:01,FALSE,NA,"832653341675122688",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","ODI_Barcelona",0,FALSE,FALSE,NA,NA
"RT @northernjamie: ICYMI I've written a thing that looks at how linked &amp; #opendata can be used to improve use of evidence in documents http…",FALSE,0,NA,2017-02-17 18:09:50,FALSE,NA,"832653297714499584",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","pgrigg",21,TRUE,FALSE,NA,NA
"RT @OpendataCorsica: #data #opendata  : résultats des #élections Régionales de 2015 en #Corse sur https://t.co/RUy4vFbWtB :  https://t.co/o…",FALSE,0,NA,2017-02-17 18:09:34,FALSE,NA,"832653227619389440",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ValerieSerpaggi",1,TRUE,FALSE,NA,NA
"@Abebab How to sustain #OpenData driven initiatives when many of the areas where we need it most (humanitarian), the source shuts it off.",FALSE,3,"Abebab",2017-02-17 18:09:13,FALSE,"832594222528229378","832653139434024961","229005889","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","informationchef",1,FALSE,FALSE,NA,NA
"RT @northernjamie: ICYMI I've written a thing that looks at how linked &amp; #opendata can be used to improve use of evidence in documents http…",FALSE,0,NA,2017-02-17 18:09:05,FALSE,NA,"832653108878520321",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","PatHadley",21,TRUE,FALSE,NA,NA
"Join the @sfbart #webdevelopment team: https://t.co/ELScXsVEOu  #civictech #opendata",FALSE,1,NA,2017-02-17 18:08:53,FALSE,NA,"832653056869150721",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","timomio",1,FALSE,FALSE,NA,NA
"RT @northernjamie: ICYMI I've written a thing that looks at how linked &amp; #opendata can be used to improve use of evidence in documents http…",FALSE,0,NA,2017-02-17 18:08:11,FALSE,NA,"832652880318386177",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","marksimpkins",21,TRUE,FALSE,NA,NA
"RT @northernjamie: ICYMI I've written a thing that looks at how linked &amp; #opendata can be used to improve use of evidence in documents http…",FALSE,0,NA,2017-02-17 18:06:41,FALSE,NA,"832652505620246528",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Mobile Web (M5)</a>","ekoner",21,TRUE,FALSE,NA,NA
"RT @OpenGovCan: Like data? We have tons of it. Check through our #opendata portal to see what might be relevant for you https://t.co/7yJYbf…",FALSE,0,NA,2017-02-17 18:06:39,FALSE,NA,"832652494371119104",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RNDJeff",8,TRUE,FALSE,NA,NA
"RT @zakkohane: 100s minds unleashed on #hypertension trial https://t.co/ISSu3upSyt new insights. See for yourself and vote! #opendata #Prec…",FALSE,0,NA,2017-02-17 18:06:03,FALSE,NA,"832652344932257792",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","set_fortess",9,TRUE,FALSE,NA,NA
"RT @digiphile: The sudden removal of #opendata from the @WhiteHouse website &amp;  silence about new disclosures  leaves a vacuum for fears to…",FALSE,0,NA,2017-02-17 18:05:43,FALSE,NA,"832652261847232512",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","mennake",28,TRUE,FALSE,NA,NA
"RT @SunFoundation: The Department of @Energy has removed its public phonebook from its website. 
https://t.co/5MiOtfKzPj #OpenData #OpenGov…",FALSE,0,NA,2017-02-17 18:04:57,FALSE,NA,"832652066648576001",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","mennake",72,TRUE,FALSE,NA,NA
"RT @AmelGhouila: gr8 video, why #opendata and #datamanagement are important? #openscience! thx @auremoser @shefw @MozillaScience ! https://…",FALSE,0,NA,2017-02-17 18:04:46,FALSE,NA,"832652020016222208",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","griseldaj",3,TRUE,FALSE,NA,NA
"RT @ViolaRoberto: EU countries and their use of #opendata. Many are progressing &amp; providing quality datasets https://t.co/EwZsiTtlEg https:…",FALSE,0,NA,2017-02-17 18:04:06,FALSE,NA,"832651851640156161",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","andrzej_rzonca",111,TRUE,FALSE,NA,NA
"RT @ODIHQ: #TheWeekinData: Missing #opendata from the @WhiteHouse, India's elections &amp; hidden art https://t.co/mJMTbur1LM https://t.co/gl8l…",FALSE,0,NA,2017-02-17 18:03:40,FALSE,NA,"832651744676978688",NA,"<a href=""http://tapbots.com/software/tweetbot/mac"" rel=""nofollow"">Tweetbot for Mac</a>","peterkwells",13,TRUE,FALSE,NA,NA
"White House Open Data Disappears, Raising Transparency Questions https://t.co/7BbH2DX1iW #data #opendata #tranparency #Trump",FALSE,0,NA,2017-02-17 18:03:16,FALSE,NA,"832651643942375424",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","mennake",0,FALSE,FALSE,NA,NA
"RT @Open_Oil: ICYMI “Countries making decisions about billions of dollars more or less blind”, @apoliticalco on #opendata modeling https://…",FALSE,0,NA,2017-02-17 18:01:07,FALSE,NA,"832651101476229120",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","EllaMaeLewis26",2,TRUE,FALSE,NA,NA
"@RomainJAMMES @jlm_2017 Avec des logiciels libres, et plus de GAFAM pour le gouvernement et ses administrations. #OpenSource #opendata",FALSE,0,"RomainJAMMES",2017-02-17 18:00:55,FALSE,"832616774034092033","832651051069091843","223418611","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Andre0Ani",0,FALSE,FALSE,NA,NA
"RT @ndielections: To see more of our principles, visit the #OEDI website → https://t.co/KK710savOg #opendata #opengov https://t.co/ZM68C1Xq…",FALSE,0,NA,2017-02-17 17:59:59,FALSE,NA,"832650818516033540",NA,"<a href=""https://roundteam.co"" rel=""nofollow"">RoundTeam</a>","mvkennelly",3,TRUE,FALSE,NA,NA
"RT @JessicaWeare: When it comes to #smartcities &amp; #data, #opendata isn't enough: ""#dataviz drives action."" -- @GoldsmithOnGov at #SOV2017…",FALSE,0,NA,2017-02-17 17:59:42,FALSE,NA,"832650746717892610",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","paul1978a",5,TRUE,FALSE,NA,NA
"RT @OpenDataZurich: Explore the global #noise pollution #map by @lukmartinelli https://t.co/630YkkIDfF E.g. Paris or #NYC #osm #opendata ht…",FALSE,0,NA,2017-02-17 17:58:56,FALSE,NA,"832650553503002624",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Siltaar",28,TRUE,FALSE,NA,NA
"RT @MurrayData: White House #OpenData Disappears, Raising Transparency Questions https://t.co/AAK8QVNKXn",FALSE,0,NA,2017-02-17 17:57:51,FALSE,NA,"832650279782797314",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Mobile Web (M5)</a>","ekoner",1,TRUE,FALSE,NA,NA
"The latest The eGov Weekly! https://t.co/gBbeZWIHJS Thanks to @gnovalab @mjsalvatierra @IndustriaCARM #opendata #opengov",FALSE,0,NA,2017-02-17 17:57:17,FALSE,NA,"832650139860889601",NA,"<a href=""http://paper.li"" rel=""nofollow"">Paper.li</a>","yannisc",0,FALSE,FALSE,NA,NA
"To see more of our principles, visit the #OEDI website → https://t.co/KK710savOg #opendata #opengov https://t.co/ZM68C1XqH3",FALSE,1,"ndielections",2017-02-17 17:56:03,FALSE,"832624325228371968","832649827355762689","140878651","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","ndielections",3,FALSE,FALSE,NA,NA
"RT @zzsylvester: #Lidar - derived morphology of lava flow in eastern Oregon; #opendata from @OregonGeology website https://t.co/oqbIjlDTdr",FALSE,0,NA,2017-02-17 17:54:47,FALSE,NA,"832649507317821440",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","breakmohrrocks",156,TRUE,FALSE,NA,NA
"RT @IQuantNY: Today is a sad day for America. I used to think once #opendata was public you could not go back.  I stand corrected. https://…",FALSE,0,NA,2017-02-17 17:54:12,FALSE,NA,"832649362593325057",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","m_ezkiel",399,TRUE,FALSE,NA,NA
"RT @paulbradshaw: Fascinating chat with @StevensBenW and MA students @BCUJournalism about #opendata today - plans to release more fire serv…",FALSE,0,NA,2017-02-17 17:52:57,FALSE,NA,"832649048276373504",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","teresacjolley",6,TRUE,FALSE,NA,NA
"RT @jmlazard: Editeurs, intégrateurs, consultants … #opendata -isez vos solutions métiers et devenez partenaires @opendatasoft  https://t.c…",FALSE,0,NA,2017-02-17 17:52:54,FALSE,NA,"832649033298501632",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","opendatatg",2,TRUE,FALSE,NA,NA
"RT @GOnieuws: Open Raadsinformatie: waar staan we nu? En wat is de volgende stap? #OpenData 
https://t.co/ouXkGt3ArS https://t.co/CgNtV1pKwm",FALSE,0,NA,2017-02-17 17:51:44,FALSE,NA,"832648743442739201",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","voisarfate1982",4,TRUE,FALSE,NA,NA
"How data is gathered to its management, publication and + : Mapping relationships for a more informed dialogue with… https://t.co/uIIfZXAygX",FALSE,0,NA,2017-02-17 17:50:13,TRUE,NA,"832648360351854596",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","joplam",0,FALSE,FALSE,NA,NA
"RT @DataCoalition: Machine-readable federal financial data is coming in May 2017! #opendata #DATAAct https://t.co/9jPN6plmiO",FALSE,0,NA,2017-02-17 17:49:51,FALSE,NA,"832648267598946308",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","meagmc",1,TRUE,FALSE,NA,NA
